image_id,split,class_label,name_cat
7215,train,7,moon orchid
7216,train,7,moon orchid
7217,train,7,moon orchid
7218,train,7,moon orchid
7219,train,7,moon orchid
7221,train,7,moon orchid
7222,train,7,moon orchid
7223,train,7,moon orchid
7224,train,7,moon orchid
7225,train,7,moon orchid
7228,train,7,moon orchid
7230,train,7,moon orchid
7231,train,7,moon orchid
8100,train,7,moon orchid
8101,train,7,moon orchid
8102,train,7,moon orchid
8103,train,7,moon orchid
3284,train,8,bird of paradise
3286,train,8,bird of paradise
3287,train,8,bird of paradise
3288,train,8,bird of paradise
3289,train,8,bird of paradise
3290,train,8,bird of paradise
3291,train,8,bird of paradise
3293,train,8,bird of paradise
3294,train,8,bird of paradise
3295,train,8,bird of paradise
3296,train,8,bird of paradise
3297,train,8,bird of paradise
3298,train,8,bird of paradise
3299,train,8,bird of paradise
3301,train,8,bird of paradise
3302,train,8,bird of paradise
3303,train,8,bird of paradise
3304,train,8,bird of paradise
3305,train,8,bird of paradise
3308,train,8,bird of paradise
3309,train,8,bird of paradise
3311,train,8,bird of paradise
3312,train,8,bird of paradise
3313,train,8,bird of paradise
3314,train,8,bird of paradise
3317,train,8,bird of paradise
3318,train,8,bird of paradise
3319,train,8,bird of paradise
3320,train,8,bird of paradise
3321,train,8,bird of paradise
3323,train,8,bird of paradise
3324,train,8,bird of paradise
3325,train,8,bird of paradise
3327,train,8,bird of paradise
3328,train,8,bird of paradise
3332,train,8,bird of paradise
3333,train,8,bird of paradise
3334,train,8,bird of paradise
3335,train,8,bird of paradise
3336,train,8,bird of paradise
3338,train,8,bird of paradise
3339,train,8,bird of paradise
3340,train,8,bird of paradise
3342,train,8,bird of paradise
3343,train,8,bird of paradise
3344,train,8,bird of paradise
3345,train,8,bird of paradise
3346,train,8,bird of paradise
3347,train,8,bird of paradise
3348,train,8,bird of paradise
3351,train,8,bird of paradise
3352,train,8,bird of paradise
3353,train,8,bird of paradise
3354,train,8,bird of paradise
3355,train,8,bird of paradise
3356,train,8,bird of paradise
3357,train,8,bird of paradise
3358,train,8,bird of paradise
3359,train,8,bird of paradise
3360,train,8,bird of paradise
3361,train,8,bird of paradise
3362,train,8,bird of paradise
3363,train,8,bird of paradise
3364,train,8,bird of paradise
3365,train,8,bird of paradise
3366,train,8,bird of paradise
3367,train,8,bird of paradise
3368,train,8,bird of paradise
6395,train,9,monkshood
6396,train,9,monkshood
6398,train,9,monkshood
6400,train,9,monkshood
6401,train,9,monkshood
6402,train,9,monkshood
6403,train,9,monkshood
6404,train,9,monkshood
6405,train,9,monkshood
6407,train,9,monkshood
6408,train,9,monkshood
6409,train,9,monkshood
6411,train,9,monkshood
6412,train,9,monkshood
6413,train,9,monkshood
6414,train,9,monkshood
6415,train,9,monkshood
6417,train,9,monkshood
6418,train,9,monkshood
6419,train,9,monkshood
6421,train,9,monkshood
6422,train,9,monkshood
6424,train,9,monkshood
6425,train,9,monkshood
6426,train,9,monkshood
6427,train,9,monkshood
6428,train,9,monkshood
6429,train,9,monkshood
6430,train,9,monkshood
6432,train,9,monkshood
6433,train,9,monkshood
6434,train,9,monkshood
6435,train,9,monkshood
6436,train,9,monkshood
6437,train,9,monkshood
6438,train,9,monkshood
6440,train,9,monkshood
7087,train,10,globe thistle
7089,train,10,globe thistle
7090,train,10,globe thistle
7091,train,10,globe thistle
7092,train,10,globe thistle
7093,train,10,globe thistle
7094,train,10,globe thistle
7095,train,10,globe thistle
7096,train,10,globe thistle
7098,train,10,globe thistle
7099,train,10,globe thistle
7100,train,10,globe thistle
7101,train,10,globe thistle
7102,train,10,globe thistle
7103,train,10,globe thistle
7104,train,10,globe thistle
7105,train,10,globe thistle
7106,train,10,globe thistle
7107,train,10,globe thistle
7108,train,10,globe thistle
7110,train,10,globe thistle
7111,train,10,globe thistle
7112,train,10,globe thistle
7113,train,10,globe thistle
7114,train,10,globe thistle
7115,train,10,globe thistle
7116,train,10,globe thistle
7117,train,10,globe thistle
7119,train,10,globe thistle
7121,train,10,globe thistle
8090,train,10,globe thistle
8091,train,10,globe thistle
8092,train,10,globe thistle
8093,train,10,globe thistle
8095,train,10,globe thistle
8097,train,10,globe thistle
3095,train,11,snapdragon
3096,train,11,snapdragon
3097,train,11,snapdragon
3098,train,11,snapdragon
3099,train,11,snapdragon
3100,train,11,snapdragon
3101,train,11,snapdragon
3102,train,11,snapdragon
3103,train,11,snapdragon
3104,train,11,snapdragon
3105,train,11,snapdragon
3108,train,11,snapdragon
3109,train,11,snapdragon
3110,train,11,snapdragon
3112,train,11,snapdragon
3113,train,11,snapdragon
3114,train,11,snapdragon
3115,train,11,snapdragon
3116,train,11,snapdragon
3119,train,11,snapdragon
3120,train,11,snapdragon
3121,train,11,snapdragon
3122,train,11,snapdragon
3123,train,11,snapdragon
3125,train,11,snapdragon
3126,train,11,snapdragon
3127,train,11,snapdragon
3128,train,11,snapdragon
3129,train,11,snapdragon
3132,train,11,snapdragon
3133,train,11,snapdragon
3134,train,11,snapdragon
3135,train,11,snapdragon
3136,train,11,snapdragon
3137,train,11,snapdragon
3138,train,11,snapdragon
3139,train,11,snapdragon
3140,train,11,snapdragon
3141,train,11,snapdragon
3142,train,11,snapdragon
3144,train,11,snapdragon
3145,train,11,snapdragon
3146,train,11,snapdragon
3147,train,11,snapdragon
3148,train,11,snapdragon
3150,train,11,snapdragon
3151,train,11,snapdragon
3152,train,11,snapdragon
3153,train,11,snapdragon
3154,train,11,snapdragon
3155,train,11,snapdragon
3157,train,11,snapdragon
3159,train,11,snapdragon
3160,train,11,snapdragon
3161,train,11,snapdragon
3162,train,11,snapdragon
3163,train,11,snapdragon
3164,train,11,snapdragon
3165,train,11,snapdragon
3166,train,11,snapdragon
3167,train,11,snapdragon
3168,train,11,snapdragon
3169,train,11,snapdragon
3171,train,11,snapdragon
3172,train,11,snapdragon
3173,train,11,snapdragon
3177,train,11,snapdragon
3178,train,11,snapdragon
3179,train,11,snapdragon
3180,train,11,snapdragon
3995,train,12,colt's foot
3997,train,12,colt's foot
3998,train,12,colt's foot
3999,train,12,colt's foot
4000,train,12,colt's foot
4001,train,12,colt's foot
4002,train,12,colt's foot
4003,train,12,colt's foot
4004,train,12,colt's foot
4005,train,12,colt's foot
4007,train,12,colt's foot
4008,train,12,colt's foot
4009,train,12,colt's foot
4010,train,12,colt's foot
4011,train,12,colt's foot
4014,train,12,colt's foot
4015,train,12,colt's foot
4016,train,12,colt's foot
4017,train,12,colt's foot
4018,train,12,colt's foot
4019,train,12,colt's foot
4020,train,12,colt's foot
4021,train,12,colt's foot
4022,train,12,colt's foot
4023,train,12,colt's foot
4024,train,12,colt's foot
4025,train,12,colt's foot
4026,train,12,colt's foot
4027,train,12,colt's foot
4028,train,12,colt's foot
4029,train,12,colt's foot
4030,train,12,colt's foot
4031,train,12,colt's foot
4033,train,12,colt's foot
4034,train,12,colt's foot
4035,train,12,colt's foot
4036,train,12,colt's foot
4037,train,12,colt's foot
4039,train,12,colt's foot
4040,train,12,colt's foot
4041,train,12,colt's foot
4042,train,12,colt's foot
4043,train,12,colt's foot
4044,train,12,colt's foot
4045,train,12,colt's foot
4046,train,12,colt's foot
4048,train,12,colt's foot
4049,train,12,colt's foot
4050,train,12,colt's foot
4052,train,12,colt's foot
4053,train,12,colt's foot
4056,train,12,colt's foot
4057,train,12,colt's foot
4058,train,12,colt's foot
4059,train,12,colt's foot
4061,train,12,colt's foot
4062,train,12,colt's foot
4063,train,12,colt's foot
4064,train,12,colt's foot
4066,train,12,colt's foot
4068,train,12,colt's foot
4069,train,12,colt's foot
4070,train,12,colt's foot
4071,train,12,colt's foot
4072,train,12,colt's foot
4073,train,12,colt's foot
4074,train,12,colt's foot
4076,train,12,colt's foot
4077,train,12,colt's foot
4079,train,12,colt's foot
5745,train,13,king protea
5746,train,13,king protea
5747,train,13,king protea
5749,train,13,king protea
5750,train,13,king protea
5751,train,13,king protea
5752,train,13,king protea
5753,train,13,king protea
5755,train,13,king protea
5756,train,13,king protea
5757,train,13,king protea
5758,train,13,king protea
5759,train,13,king protea
5760,train,13,king protea
5762,train,13,king protea
5763,train,13,king protea
5765,train,13,king protea
5766,train,13,king protea
5767,train,13,king protea
5770,train,13,king protea
5771,train,13,king protea
5772,train,13,king protea
5773,train,13,king protea
5774,train,13,king protea
5777,train,13,king protea
5778,train,13,king protea
5779,train,13,king protea
5780,train,13,king protea
5781,train,13,king protea
5782,train,13,king protea
5783,train,13,king protea
5784,train,13,king protea
5785,train,13,king protea
5786,train,13,king protea
5787,train,13,king protea
5789,train,13,king protea
5790,train,13,king protea
5791,train,13,king protea
5792,train,13,king protea
6050,train,14,spear thistle
6052,train,14,spear thistle
6054,train,14,spear thistle
6055,train,14,spear thistle
6056,train,14,spear thistle
6057,train,14,spear thistle
6058,train,14,spear thistle
6059,train,14,spear thistle
6061,train,14,spear thistle
6062,train,14,spear thistle
6064,train,14,spear thistle
6066,train,14,spear thistle
6067,train,14,spear thistle
6068,train,14,spear thistle
6069,train,14,spear thistle
6070,train,14,spear thistle
6072,train,14,spear thistle
6073,train,14,spear thistle
6074,train,14,spear thistle
6075,train,14,spear thistle
6076,train,14,spear thistle
6077,train,14,spear thistle
6079,train,14,spear thistle
6080,train,14,spear thistle
6081,train,14,spear thistle
6082,train,14,spear thistle
6083,train,14,spear thistle
6084,train,14,spear thistle
6085,train,14,spear thistle
6086,train,14,spear thistle
6087,train,14,spear thistle
6088,train,14,spear thistle
6089,train,14,spear thistle
6090,train,14,spear thistle
6093,train,14,spear thistle
6094,train,14,spear thistle
6095,train,14,spear thistle
6096,train,14,spear thistle
6346,train,15,yellow iris
6347,train,15,yellow iris
6348,train,15,yellow iris
6350,train,15,yellow iris
6351,train,15,yellow iris
6352,train,15,yellow iris
6354,train,15,yellow iris
6355,train,15,yellow iris
6357,train,15,yellow iris
6358,train,15,yellow iris
6359,train,15,yellow iris
6360,train,15,yellow iris
6362,train,15,yellow iris
6363,train,15,yellow iris
6364,train,15,yellow iris
6365,train,15,yellow iris
6366,train,15,yellow iris
6367,train,15,yellow iris
6369,train,15,yellow iris
6370,train,15,yellow iris
6371,train,15,yellow iris
6372,train,15,yellow iris
6373,train,15,yellow iris
6374,train,15,yellow iris
6375,train,15,yellow iris
6377,train,15,yellow iris
6378,train,15,yellow iris
6379,train,15,yellow iris
6380,train,15,yellow iris
6381,train,15,yellow iris
6382,train,15,yellow iris
6383,train,15,yellow iris
6384,train,15,yellow iris
6385,train,15,yellow iris
6386,train,15,yellow iris
6387,train,15,yellow iris
6389,train,15,yellow iris
6391,train,15,yellow iris
6394,train,15,yellow iris
6653,train,16,globe-flower
6654,train,16,globe-flower
6655,train,16,globe-flower
6656,train,16,globe-flower
6657,train,16,globe-flower
6658,train,16,globe-flower
6660,train,16,globe-flower
6661,train,16,globe-flower
6662,train,16,globe-flower
6663,train,16,globe-flower
6664,train,16,globe-flower
6667,train,16,globe-flower
6668,train,16,globe-flower
6669,train,16,globe-flower
6670,train,16,globe-flower
6671,train,16,globe-flower
6672,train,16,globe-flower
6674,train,16,globe-flower
6675,train,16,globe-flower
6676,train,16,globe-flower
6678,train,16,globe-flower
6679,train,16,globe-flower
6680,train,16,globe-flower
6681,train,16,globe-flower
6682,train,16,globe-flower
6683,train,16,globe-flower
6684,train,16,globe-flower
6685,train,16,globe-flower
6688,train,16,globe-flower
6689,train,16,globe-flower
6690,train,16,globe-flower
6691,train,16,globe-flower
6692,train,16,globe-flower
3828,train,17,purple coneflower
3829,train,17,purple coneflower
3830,train,17,purple coneflower
3831,train,17,purple coneflower
3832,train,17,purple coneflower
3834,train,17,purple coneflower
3836,train,17,purple coneflower
3838,train,17,purple coneflower
3839,train,17,purple coneflower
3841,train,17,purple coneflower
3842,train,17,purple coneflower
3843,train,17,purple coneflower
3846,train,17,purple coneflower
3847,train,17,purple coneflower
3848,train,17,purple coneflower
3849,train,17,purple coneflower
3850,train,17,purple coneflower
3851,train,17,purple coneflower
3854,train,17,purple coneflower
3855,train,17,purple coneflower
3856,train,17,purple coneflower
3857,train,17,purple coneflower
3858,train,17,purple coneflower
3859,train,17,purple coneflower
3860,train,17,purple coneflower
3862,train,17,purple coneflower
3863,train,17,purple coneflower
3864,train,17,purple coneflower
3865,train,17,purple coneflower
3866,train,17,purple coneflower
3870,train,17,purple coneflower
3872,train,17,purple coneflower
3873,train,17,purple coneflower
3874,train,17,purple coneflower
3875,train,17,purple coneflower
3876,train,17,purple coneflower
3877,train,17,purple coneflower
3878,train,17,purple coneflower
3880,train,17,purple coneflower
3881,train,17,purple coneflower
3882,train,17,purple coneflower
3883,train,17,purple coneflower
3884,train,17,purple coneflower
3885,train,17,purple coneflower
3886,train,17,purple coneflower
3887,train,17,purple coneflower
3888,train,17,purple coneflower
3889,train,17,purple coneflower
3890,train,17,purple coneflower
3891,train,17,purple coneflower
3892,train,17,purple coneflower
3893,train,17,purple coneflower
3896,train,17,purple coneflower
3897,train,17,purple coneflower
3898,train,17,purple coneflower
3899,train,17,purple coneflower
3900,train,17,purple coneflower
3901,train,17,purple coneflower
3902,train,17,purple coneflower
3903,train,17,purple coneflower
3904,train,17,purple coneflower
3905,train,17,purple coneflower
3906,train,17,purple coneflower
3907,train,17,purple coneflower
3908,train,17,purple coneflower
3909,train,17,purple coneflower
3910,train,17,purple coneflower
3912,train,17,purple coneflower
4244,train,18,peruvian lily
4247,train,18,peruvian lily
4250,train,18,peruvian lily
4251,train,18,peruvian lily
4252,train,18,peruvian lily
4255,train,18,peruvian lily
4257,train,18,peruvian lily
4258,train,18,peruvian lily
4259,train,18,peruvian lily
4260,train,18,peruvian lily
4261,train,18,peruvian lily
4262,train,18,peruvian lily
4263,train,18,peruvian lily
4264,train,18,peruvian lily
4265,train,18,peruvian lily
4267,train,18,peruvian lily
4268,train,18,peruvian lily
4269,train,18,peruvian lily
4270,train,18,peruvian lily
4271,train,18,peruvian lily
4272,train,18,peruvian lily
4273,train,18,peruvian lily
4274,train,18,peruvian lily
4275,train,18,peruvian lily
4277,train,18,peruvian lily
4278,train,18,peruvian lily
4279,train,18,peruvian lily
4280,train,18,peruvian lily
4281,train,18,peruvian lily
4282,train,18,peruvian lily
4284,train,18,peruvian lily
4285,train,18,peruvian lily
4286,train,18,peruvian lily
4288,train,18,peruvian lily
4289,train,18,peruvian lily
4290,train,18,peruvian lily
4291,train,18,peruvian lily
4292,train,18,peruvian lily
4294,train,18,peruvian lily
4295,train,18,peruvian lily
4296,train,18,peruvian lily
4297,train,18,peruvian lily
4298,train,18,peruvian lily
4299,train,18,peruvian lily
4300,train,18,peruvian lily
4301,train,18,peruvian lily
4302,train,18,peruvian lily
4303,train,18,peruvian lily
4304,train,18,peruvian lily
4305,train,18,peruvian lily
4306,train,18,peruvian lily
4307,train,18,peruvian lily
4309,train,18,peruvian lily
4310,train,18,peruvian lily
4311,train,18,peruvian lily
4312,train,18,peruvian lily
4313,train,18,peruvian lily
4315,train,18,peruvian lily
4316,train,18,peruvian lily
4317,train,18,peruvian lily
4318,train,18,peruvian lily
4321,train,18,peruvian lily
4322,train,18,peruvian lily
4323,train,18,peruvian lily
4324,train,18,peruvian lily
4325,train,18,peruvian lily
6149,train,19,balloon flower
6150,train,19,balloon flower
6151,train,19,balloon flower
6152,train,19,balloon flower
6153,train,19,balloon flower
6154,train,19,balloon flower
6157,train,19,balloon flower
6158,train,19,balloon flower
6159,train,19,balloon flower
6160,train,19,balloon flower
6161,train,19,balloon flower
6162,train,19,balloon flower
6164,train,19,balloon flower
6165,train,19,balloon flower
6166,train,19,balloon flower
6167,train,19,balloon flower
6168,train,19,balloon flower
6169,train,19,balloon flower
6170,train,19,balloon flower
6171,train,19,balloon flower
6172,train,19,balloon flower
6173,train,19,balloon flower
6174,train,19,balloon flower
6176,train,19,balloon flower
6179,train,19,balloon flower
6180,train,19,balloon flower
6182,train,19,balloon flower
6183,train,19,balloon flower
6185,train,19,balloon flower
6186,train,19,balloon flower
6188,train,19,balloon flower
6189,train,19,balloon flower
6191,train,19,balloon flower
6192,train,19,balloon flower
6193,train,19,balloon flower
6194,train,19,balloon flower
6195,train,19,balloon flower
